Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
25462690;Cute Flat for 4 next to Belvedere;136912964;Wieden;Entire home/apt;52;2;47;12.02.2019;Січ.97;4;0;16.06.2020;Vienna;Austria;48.19340536358547, 16.377673134189333;Austria, Vienna, Wieden
25583661;Schönes Haus mit Pool und Blick über Wien;106352266;Hernals;Entire home/apt;95;3;13;07.01.2020;0.56;2;364;16.06.2020;Vienna;Austria;48.2345264264407, 16.301250400848804;Austria, Vienna, Hernals
25599922;Central, bright and charming designers apartement;3153446;Josefstadt;Entire home/apt;76;21;2;30.06.2019;0.08;1;0;16.06.2020;Vienna;Austria;48.21042322051401, 16.35366844080282;Austria, Vienna, Josefstadt
25969261;Charmant, zentral, modernes Design&Air condition;129203524;Ottakring;Entire home/apt;45;3;60;16.03.2020;Лют.55;1;45;16.06.2020;Vienna;Austria;48.20850004570278, 16.330581474493002;Austria, Vienna, Ottakring
26440755;Vienna Small Original(13) near Sub, 10min 2 centre;151352772;Landstra§e;Entire home/apt;40;1;79;10.03.2020;Бер.41;5;144;16.06.2020;Vienna;Austria;48.19555386113336, 16.398664272836466;Austria, Vienna, Landstra§e
26463751;Great loft near UNO/VIC, only 10 mins to Centre;8581046;Donaustadt;Entire home/apt;100;3;43;03.01.2020;Січ.83;1;0;16.06.2020;Vienna;Austria;48.23634624496437, 16.42523433383755;Austria, Vienna, Donaustadt
26506994;A nice and new designed appartment - Top 42;198323770;Favoriten;Entire home/apt;60;2;32;08.10.2019;Січ.36;2;352;16.06.2020;Vienna;Austria;48.17608688444353, 16.36670891197801;Austria, Vienna, Favoriten
26790703;La Petit Maison around Schönbrunn;201349164;Meidling;Entire home/apt;45;2;26;26.12.2019;Січ.15;1;341;16.06.2020;Vienna;Austria;48.18054834445618, 16.331935838903075;Austria, Vienna, Meidling
27132898;Apartment für 4 P. -65 m²;180896864;Donaustadt;Entire home/apt;89;3;9;02.01.2020;0.4;4;198;16.06.2020;Vienna;Austria;48.25313484989917, 16.487273738761786;Austria, Vienna, Donaustadt
27478015;105m2 Apartment in front of Hundertwasserhaus;61486927;Landstra§e;Entire home/apt;110;1;84;13.03.2020;Бер.87;3;257;16.06.2020;Vienna;Austria;48.20722635354426, 16.392106293419143;Austria, Vienna, Landstra§e
27727511;Location in the most adorned district of Vienna;63349816;Neubau;Entire home/apt;60;1;5;05.05.2019;0.22;1;0;16.06.2020;Vienna;Austria;48.203471042149275, 16.34589289127157;Austria, Vienna, Neubau
27823263;Apartment in top location in the heart of Vienna;30339221;Leopoldstadt;Entire home/apt;70;2;2;02.01.2019;0.09;1;0;16.06.2020;Vienna;Austria;48.214652266748814, 16.387670111779105;Austria, Vienna, Leopoldstadt
27892863;Silent flat 70 m2, 4 persons, Stammersdorf. Vienna;209646272;Floridsdorf;Entire home/apt;75;1;14;02.01.2020;0.66;1;87;16.06.2020;Vienna;Austria;48.29412325624414, 16.413872552036782;Austria, Vienna, Floridsdorf
28004223;Boutique Apartment in the Heart Of Vienna;194032128;Innere Stadt;Entire home/apt;130;1;4;12.11.2019;0.21;12;320;16.06.2020;Vienna;Austria;48.21030470618629, 16.36827776739275;Austria, Vienna, Innere Stadt
28050013;Central Stylish Vienna Living;30861555;Leopoldstadt;Entire home/apt;65;2;43;18.03.2020;Січ.98;1;0;16.06.2020;Vienna;Austria;48.22073533776187, 16.388837261111142;Austria, Vienna, Leopoldstadt
28104675;Atelier located in front of the Hundertwasserhaus;27777895;Landstra§e;Entire home/apt;75;3;20;01.01.2020;0.97;1;0;16.06.2020;Vienna;Austria;48.208928673340644, 16.393266970637303;Austria, Vienna, Landstra§e
28250321;Quiet spacious with balcony;7052793;Brigittenau;Entire home/apt;36;1;6;07.10.2018;0.28;2;0;16.06.2020;Vienna;Austria;48.23675341108348, 16.381390362147833;Austria, Vienna, Brigittenau
28395845;Charming flat near SCHÖNBRUNN;46908288;Rudolfsheim-Fnfhaus;Entire home/apt;45;1;4;15.09.2019;0.39;1;117;16.06.2020;Vienna;Austria;48.18630330359286, 16.32263644269106;Austria, Vienna, Rudolfsheim-Fnfhaus
28814478;Stylish Apartment near St.Stephen’sCathedral, 40m²;217272783;Innere Stadt;Entire home/apt;250;2;42;14.03.2020;02.Сер;6;14;16.06.2020;Vienna;Austria;48.21116082332462, 16.37092255925647;Austria, Vienna, Innere Stadt
28960297;Top renovated Studio in great central location;9961843;Mariahilf;Entire home/apt;52;15;4;16.12.2018;0.21;3;0;16.06.2020;Vienna;Austria;48.19903426964868, 16.35372793354913;Austria, Vienna, Mariahilf
29058813;To The Saint Nepomuk;47956243;Ottakring;Entire home/apt;75;2;9;03.01.2020;0.45;2;139;16.06.2020;Vienna;Austria;48.214894085587666, 16.308599606062646;Austria, Vienna, Ottakring
29125565;Two Rooms;127665030;Rudolfsheim-Fnfhaus;Entire home/apt;31;5;62;21.03.2020;03.Кві;3;161;16.06.2020;Vienna;Austria;48.19490666912005, 16.338054871686246;Austria, Vienna, Rudolfsheim-Fnfhaus
29244175;Cozy apartment at Naschmarkt;9556855;Mariahilf;Entire home/apt;130;5;2;18.10.2019;0.15;12;1;16.06.2020;Vienna;Austria;48.20046002494152, 16.357880255066842;Austria, Vienna, Mariahilf
29774247;Lovely appartment next to westbahnhof;46137450;Rudolfsheim-Fnfhaus;Entire home/apt;55;1;7;10.12.2018;0.36;1;0;16.06.2020;Vienna;Austria;48.19394857536487, 16.33814192879844;Austria, Vienna, Rudolfsheim-Fnfhaus
29795528;Vienna Theater Apartment with Parking lot;221195882;Mariahilf;Entire home/apt;55;2;101;13.06.2020;05.Бер;2;135;16.06.2020;Vienna;Austria;48.1926104253419, 16.340182666578173;Austria, Vienna, Mariahilf
29852202;360° view over Vienna  Loft 200 m from city centre;224513409;Landstra§e;Entire home/apt;180;1;45;14.06.2020;Лют.71;1;113;16.06.2020;Vienna;Austria;48.21203774306916, 16.390030340736764;Austria, Vienna, Landstra§e
29958885;Helle Wohnung mit toller Infrastruktur;121529495;Rudolfsheim-Fnfhaus;Entire home/apt;65;1;87;09.03.2020;Кві.52;1;207;16.06.2020;Vienna;Austria;48.19474396448924, 16.326107395871485;Austria, Vienna, Rudolfsheim-Fnfhaus
30030068;ganze Unterkunft - zentru (Hidden by Airbnb) ahe;11760727;Leopoldstadt;Entire home/apt;53;4;0;;;1;0;16.06.2020;Vienna;Austria;48.21859214738771, 16.399523727664068;Austria, Vienna, Leopoldstadt
30524225;Classy Lodging Vienna 17J;120139322;Hernals;Entire home/apt;96;1;12;20.04.2019;0.7;18;228;16.06.2020;Vienna;Austria;48.21755536508578, 16.334098752878514;Austria, Vienna, Hernals
30926462;Comfort-Studio Top28;29176864;Alsergrund;Entire home/apt;79;3;11;11.03.2020;0.78;15;179;16.06.2020;Vienna;Austria;48.225055282460445, 16.365130201011546;Austria, Vienna, Alsergrund
30926667;Studio 12;29176864;Alsergrund;Entire home/apt;79;3;13;16.12.2019;0.9;15;0;16.06.2020;Vienna;Austria;48.22616132901779, 16.365623005691877;Austria, Vienna, Alsergrund
30938682;Raimond Apartment Josefstadt top 12 B;115540983;Josefstadt;Entire home/apt;92;1;80;13.03.2020;04.Лип;10;173;16.06.2020;Vienna;Austria;48.213958610602674, 16.349123512047193;Austria, Vienna, Josefstadt
30948511;Gemütliches 1-Zimmer Apartment nahe  Uno-City;92979273;Leopoldstadt;Entire home/apt;56;3;16;09.03.2020;01.Лис;20;365;16.06.2020;Vienna;Austria;48.223311876649284, 16.401879150055684;Austria, Vienna, Leopoldstadt
30955610;City and free time paradise;20933361;Leopoldstadt;Entire home/apt;35;1;32;15.05.2020;Кві.29;1;57;16.06.2020;Vienna;Austria;48.22120932881619, 16.381212289312487;Austria, Vienna, Leopoldstadt
31017407;Penthouse with Roof Terrace & Stunning View (A/C);231652877;Brigittenau;Entire home/apt;99;2;11;15.12.2019;0.62;1;0;16.06.2020;Vienna;Austria;48.23457989162464, 16.37371247417492;Austria, Vienna, Brigittenau
31563946;Center Apartment - Sunny, bright, perfect price!;1108400;Rudolfsheim-Fnfhaus;Entire home/apt;37;4;55;17.05.2020;Бер.26;43;364;16.06.2020;Vienna;Austria;48.193405586714036, 16.336354248510013;Austria, Vienna, Rudolfsheim-Fnfhaus
31680869;Spacious, modern apartment in the heart of Vienna;140113901;Innere Stadt;Entire home/apt;120;5;0;;;2;0;16.06.2020;Vienna;Austria;48.209060958999125, 16.37918903928041;Austria, Vienna, Innere Stadt
31824098;Beste Innenstadtlage mit Aussicht . Barrierefrei;238499364;Innere Stadt;Entire home/apt;290;2;42;23.02.2020;Лют.57;2;0;16.06.2020;Vienna;Austria;48.21292837379434, 16.373859089402266;Austria, Vienna, Innere Stadt
31966454;New, stylish & top located Apartment;27650060;Rudolfsheim-Fnfhaus;Entire home/apt;28;30;8;03.01.2020;0.48;4;92;16.06.2020;Vienna;Austria;48.1936386048214, 16.315472097140425;Austria, Vienna, Rudolfsheim-Fnfhaus
31970376;DISCOVER VIENNA!;239708937;Rudolfsheim-Fnfhaus;Entire home/apt;80;2;0;;;1;0;16.06.2020;Vienna;Austria;48.186901925334965, 16.330879907699;Austria, Vienna, Rudolfsheim-Fnfhaus
31980548;Cozy Studio, 2 min to subway;239768814;Leopoldstadt;Entire home/apt;64;2;53;09.03.2020;Бер.26;1;0;16.06.2020;Vienna;Austria;48.218741944330375, 16.402404086220244;Austria, Vienna, Leopoldstadt
32027818;Stylish street-apartment near Messe-Prater;31080534;Leopoldstadt;Entire home/apt;65;1;60;02.01.2020;Бер.91;1;0;16.06.2020;Vienna;Austria;48.22057725964762, 16.411983700114302;Austria, Vienna, Leopoldstadt
32124234;Apartment mit Dachterrasse;241013015;Brigittenau;Entire home/apt;90;2;1;29.12.2019;0.17;1;96;16.06.2020;Vienna;Austria;48.22931529906827, 16.365755495982736;Austria, Vienna, Brigittenau
32149474;Central 3-bedroom-apart with big bath, 1stfloor;222545259;Neubau;Entire home/apt;60;1;41;15.02.2020;Лют.61;7;321;16.06.2020;Vienna;Austria;48.207229173122684, 16.339640447612695;Austria, Vienna, Neubau
32270189;5-Zimmer-Apartment in der Nähe vom Zentrum;241883747;Neubau;Entire home/apt;105;1;16;23.02.2020;01.Бер;8;199;16.06.2020;Vienna;Austria;48.206379298794054, 16.33620703025352;Austria, Vienna, Neubau
32306737;Bright & central, high ceilings, wood floors;12601702;Hernals;Entire home/apt;50;2;63;01.03.2020;04.Вер;1;202;16.06.2020;Vienna;Austria;48.21389918453793, 16.329123181376534;Austria, Vienna, Hernals
32471193;Amovia's Contemporary Apartment at U6 Thaliastraße;64601861;Ottakring;Entire home/apt;65;1;84;03.06.2020;Тра.25;7;175;16.06.2020;Vienna;Austria;48.20655056312499, 16.33407349324443;Austria, Vienna, Ottakring
32812380;Über den Dächern von Wien;126933246;Hernals;Entire home/apt;160;3;20;03.04.2020;Січ.38;1;179;16.06.2020;Vienna;Austria;48.21493850454259, 16.32824880050544;Austria, Vienna, Hernals
32838890;Bright flat with a beautiful view and parking;247039575;Landstra§e;Entire home/apt;77;2;123;16.06.2020;Лип.92;1;159;16.06.2020;Vienna;Austria;48.2008192244603, 16.399521545860143;Austria, Vienna, Landstra§e
33044773;Vindobona Cor;44641520;Favoriten;Entire home/apt;89;2;14;13.01.2020;0.96;1;226;16.06.2020;Vienna;Austria;48.172928084563324, 16.364675799425846;Austria, Vienna, Favoriten
33289226;Smart City Living;28743480;Favoriten;Entire home/apt;69;14;34;09.03.2020;Лют.53;2;187;16.06.2020;Vienna;Austria;48.18460490919234, 16.382251722127783;Austria, Vienna, Favoriten
33335224;Charming and beautiful suite 5minutes to centre;250315042;Landstra§e;Entire home/apt;60;1;33;20.08.2019;02.Бер;1;0;16.06.2020;Vienna;Austria;48.19431114384769, 16.393731379680585;Austria, Vienna, Landstra§e
33424210;MAJKA Apartment Vienna;251790359;Landstra§e;Entire home/apt;50;1;67;18.03.2020;04.Чер;1;346;16.06.2020;Vienna;Austria;48.196059330090684, 16.4055375088706;Austria, Vienna, Landstra§e
33494402;8th district: 4 Rooms, bright, quiet, garden;7415262;Josefstadt;Entire home/apt;110;30;0;;;1;0;16.06.2020;Vienna;Austria;48.213210334170725, 16.34434603960061;Austria, Vienna, Josefstadt
33599015;Vienna 1040 Apartment;145184425;Wieden;Entire home/apt;99;1;3;12.02.2020;0.21;2;169;16.06.2020;Vienna;Austria;48.18766660161985, 16.370010371240284;Austria, Vienna, Wieden
33639179;2 Kingsize bed Apt near Vienna Central Station;103028422;Favoriten;Entire home/apt;80;2;44;13.03.2020;03.Сер;11;0;16.06.2020;Vienna;Austria;48.1659485043259, 16.381306271518042;Austria, Vienna, Favoriten
33922049;central, cosy and quiet apartment;36105283;Leopoldstadt;Entire home/apt;85;21;6;05.01.2020;0.43;1;0;16.06.2020;Vienna;Austria;48.21668444656237, 16.380367493117753;Austria, Vienna, Leopoldstadt
34053066;Messe-Prater Apartment;149690501;Leopoldstadt;Entire home/apt;50;3;12;16.02.2020;01.Кві;1;23;16.06.2020;Vienna;Austria;48.21785945914785, 16.403429302273096;Austria, Vienna, Leopoldstadt
34136998;Big one-room flat in quiet area/ 15 min to center;21041247;Dbling;Entire home/apt;55;2;6;02.01.2020;0.44;1;166;16.06.2020;Vienna;Austria;48.25486181380593, 16.367175685081346;Austria, Vienna, Dbling
34161342;Apartment Nahe Hauptbahnhof, Naschmarkt, Oper;257924495;Margareten;Entire home/apt;119;4;1;02.01.2020;0.18;6;0;16.06.2020;Vienna;Austria;48.18638478991266, 16.353738702914246;Austria, Vienna, Margareten
34311660;Lass' einfach mal die Seele baumeln.;259033238;Liesing;Entire home/apt;62;2;6;15.12.2019;0.46;1;0;16.06.2020;Vienna;Austria;48.145457283155054, 16.307706444927128;Austria, Vienna, Liesing
34460445;The Flamingo - Sunny & spacious 73m² Apartment;65184642;Hernals;Entire home/apt;76;1;4;06.02.2020;0.33;3;128;16.06.2020;Vienna;Austria;48.22593862127725, 16.313964309021056;Austria, Vienna, Hernals
34505676;Great location (1 min to Mariahilfer and  Metro);260425688;Neubau;Entire home/apt;110;3;34;02.01.2020;Лют.57;2;269;16.06.2020;Vienna;Austria;48.19794762927116, 16.344095857281765;Austria, Vienna, Neubau
34557885;Serene Apartment with Terrace in City;260768106;Mariahilf;Entire home/apt;78;7;3;31.05.2020;0.26;1;328;16.06.2020;Vienna;Austria;48.19783486661376, 16.349462946279562;Austria, Vienna, Mariahilf
34701986;Sunny Studio near subway 229;237975669;Meidling;Entire home/apt;35;3;5;11.03.2020;0.4;2;89;16.06.2020;Vienna;Austria;48.166356617001014, 16.32599140569979;Austria, Vienna, Meidling
34852720;120qm Luxury Schönbrunn Residence! 2 min to Metro;262749713;Hietzing;Entire home/apt;150;1;20;13.01.2020;Січ.57;2;364;16.06.2020;Vienna;Austria;48.18997812621402, 16.28592774241849;Austria, Vienna, Hietzing
35120724;Happy Vienna - BIG open space -Upstairs/Downstairs;833967;Leopoldstadt;Entire home/apt;64;3;57;29.05.2020;Кві.57;4;321;16.06.2020;Vienna;Austria;48.214739517813726, 16.377117385969846;Austria, Vienna, Leopoldstadt
35392472;Lovely apartment in beautiful Vienna;266024489;Leopoldstadt;Entire home/apt;49;1;35;15.03.2020;Лют.86;1;305;16.06.2020;Vienna;Austria;48.22556621963343, 16.384547391112918;Austria, Vienna, Leopoldstadt
35434346;Vienna Residence | Fantastic penthouse with terrace near Schönbrunn Palace #6374;15935294;Penzing;Entire home/apt;249;2;0;;;100;321;16.06.2020;Vienna;Austria;48.18948413322208, 16.294418847485158;Austria, Vienna, Penzing
35454422;Cosy City Apartment - 35m²;4304771;Margareten;Entire home/apt;50;28;1;27.07.2019;0.09;50;319;16.06.2020;Vienna;Austria;48.19062885006416, 16.354756741570686;Austria, Vienna, Margareten
35560919;Green Home + free parking, 25mins to City Center;267546106;Liesing;Entire home/apt;70;2;15;30.12.2019;Січ.26;1;0;16.06.2020;Vienna;Austria;48.13724918662764, 16.327802959978545;Austria, Vienna, Liesing
35646325;Your Golden Dream in Prime Location w/Terrace;249583292;Hernals;Entire home/apt;60;1;47;01.06.2020;Бер.86;19;335;16.06.2020;Vienna;Austria;48.219538321608724, 16.339953525349646;Austria, Vienna, Hernals
35682112;Apartment HERNALS , Top 8;46006524;Hernals;Entire home/apt;84;2;1;20.06.2019;0.08;2;274;16.06.2020;Vienna;Austria;48.216814511559065, 16.3352284605814;Austria, Vienna, Hernals
35911139;2-Bedroom Apt 10min walk from Belvedere Palace!!;270107186;Landstra§e;Entire home/apt;95;2;33;27.02.2020;Лют.74;1;239;16.06.2020;Vienna;Austria;48.19693814422359, 16.386851742076804;Austria, Vienna, Landstra§e
35957950;Spittelberg Apartment;156784089;Neubau;Entire home/apt;65;1;39;27.05.2020;Бер.27;5;180;16.06.2020;Vienna;Austria;48.204064783189445, 16.352743489250134;Austria, Vienna, Neubau
36237417;“CCC” Comfy cosy comfortable apartment in Vienna;272557376;Margareten;Entire home/apt;60;1;18;26.01.2020;Січ.72;1;0;16.06.2020;Vienna;Austria;48.18294245221928, 16.352717299378178;Austria, Vienna, Margareten
36270899;Schönbrunn Apartment;260393504;Rudolfsheim-Fnfhaus;Entire home/apt;85;1;31;29.02.2020;Лют.91;5;177;16.06.2020;Vienna;Austria;48.182868825404135, 16.329292614941185;Austria, Vienna, Rudolfsheim-Fnfhaus
36347219;THE VIENNA FEEL-GOOD APARTMENT!;272002265;Meidling;Entire home/apt;85;2;8;05.01.2020;0.81;1;0;16.06.2020;Vienna;Austria;48.18304513334527, 16.325357807476983;Austria, Vienna, Meidling
36594743;Appreciable city center apartment;202735083;Margareten;Entire home/apt;53;1;21;12.03.2020;Січ.91;15;91;16.06.2020;Vienna;Austria;48.19186262850943, 16.35787848617522;Austria, Vienna, Margareten
36690185;Schönbrunn (12): TOP-Appartement nahe Gloriette;270804594;Meidling;Entire home/apt;39;1;23;07.06.2020;03.Січ;17;330;16.06.2020;Vienna;Austria;48.17299071552592, 16.31965841532319;Austria, Vienna, Meidling
36789680;Beautiful studio close to Schönbrunn Castle;32619130;Penzing;Entire home/apt;45;2;22;28.12.2019;Лют.24;1;34;16.06.2020;Vienna;Austria;48.19378220730872, 16.314837490875117;Austria, Vienna, Penzing
36896402;"Charming Belvedere Area ""Minty Apartment""";4865438;Landstra§e;Entire home/apt;69;5;3;12.03.2020;0.53;18;167;16.06.2020;Vienna;Austria;48.19042375996882, 16.39043279919664;Austria, Vienna, Landstra§e
37053541;Best hood in the city..... mariahilfer;207039622;Mariahilf;Entire home/apt;49;3;6;13.03.2020;0.6;2;177;16.06.2020;Vienna;Austria;48.19670696333962, 16.341897182813387;Austria, Vienna, Mariahilf
37067059;Vienna Apartment - Schönbrunn;278463617;Penzing;Entire home/apt;47;1;37;13.03.2020;Бер.47;1;180;16.06.2020;Vienna;Austria;48.188095403363775, 16.30979080623296;Austria, Vienna, Penzing
37313308;Single Apt - 10 Min From Main Station - No 135;280575045;Favoriten;Entire home/apt;60;1;2;22.08.2019;0.19;20;0;16.06.2020;Vienna;Austria;48.181990008725705, 16.38453977378347;Austria, Vienna, Favoriten
37454256;Alfred's Apartment;33545646;Favoriten;Entire home/apt;38;20;17;20.10.2019;Січ.66;1;0;16.06.2020;Vienna;Austria;48.17907830701783, 16.38641504759384;Austria, Vienna, Favoriten
37579763;Vibrant & Spacious Apartment/w. terrace;50945012;Mariahilf;Entire home/apt;150;1;16;16.02.2020;Січ.54;42;347;16.06.2020;Vienna;Austria;48.19260275199262, 16.342475915861844;Austria, Vienna, Mariahilf
37628909;menger roof top #2;222208266;Floridsdorf;Entire home/apt;130;2;6;24.01.2020;0.67;5;0;16.06.2020;Vienna;Austria;48.2547982321192, 16.40919901654461;Austria, Vienna, Floridsdorf
37762471;#authentic #central #brand new (2019);284583837;Hernals;Entire home/apt;130;2;14;06.01.2020;Січ.41;2;90;16.06.2020;Vienna;Austria;48.21922250694673, 16.32808041069342;Austria, Vienna, Hernals
37878779;Elegant appartment close to city center;13771352;Leopoldstadt;Entire home/apt;200;2;4;01.01.2020;0.4;1;0;16.06.2020;Vienna;Austria;48.226244479239526, 16.397135308695287;Austria, Vienna, Leopoldstadt
37895470;Gemütliches und modernes Studio Apartment, 38m².;287064802;Meidling;Entire home/apt;89;1;38;09.03.2020;04.Бер;2;0;16.06.2020;Vienna;Austria;48.18278288240831, 16.34430736465215;Austria, Vienna, Meidling
75471;nice big apartment with balcony;363315;Ottakring;Entire home/apt;74;3;50;02.01.2019;0.46;1;0;16.06.2020;Vienna;Austria;48.22272106370198, 16.316769331003506;Austria, Vienna, Ottakring
244919;"Apartment ""Modern Vienna Enkplatz""";647465;Simmering;Entire home/apt;65;7;1;16.02.2015;0.02;2;0;16.06.2020;Vienna;Austria;48.17648206996643, 16.412255225953217;Austria, Vienna, Simmering
38112825;Fleischmark appart, Stephansdom near;268436338;Innere Stadt;Entire home/apt;10;1;1;05.11.2019;0.13;2;0;16.06.2020;Vienna;Austria;48.21014368008999, 16.377207991626022;Austria, Vienna, Innere Stadt
